"year","sex","val","max","min","region_name"
2003,"Male",0.0122180930176631,0.0152726162720789,0.00916356976324732,"Free State"
2004,"Female",0.00718741259696388,0.00898426574620485,0.00539055944772291,"Free State"
2004,"Male",0.013246069982329,0.0165575874779112,0.00993455248674674,"Free State"
2005,"Female",0.00741822361715339,0.00927277952144174,0.00556366771286505,"Free State"
2005,"Male",0.0135934847857336,0.016991855982167,0.0101951135893002,"Free State"
2006,"Female",0.0072181439763486,0.00902267997043575,0.00541360798226145,"Free State"
2006,"Male",0.0132539051761947,0.0165673814702434,0.00994042888214602,"Free State"
2007,"Female",0.00650629568770086,0.00813286960962607,0.00487972176577564,"Free State"
2007,"Male",0.0129218406098989,0.0161523007623737,0.0096913804574242,"Free State"
2008,"Female",0.00620425859556137,0.00775532324445171,0.00465319394667103,"Free State"
2008,"Male",0.012481599847493,0.0156019998093663,0.00936119988561977,"Free State"
2009,"Female",0.00597429103891255,0.00746786379864069,0.00448071827918442,"Free State"
2009,"Male",0.0120374687663153,0.0150468359578942,0.00902810157473649,"Free State"
2010,"Female",0.00508783180088108,0.00635978975110135,0.00381587385066081,"Free State"
2010,"Male",0.0106452345668003,0.0133065432085003,0.0079839259251002,"Free State"
2011,"Female",0.00397543486119728,0.0049692935764966,0.00298157614589796,"Free State"
2011,"Male",0.00910916515838962,0.011386456447987,0.00683187386879221,"Free State"
2012,"Female",0.00298116415538787,0.00372645519423484,0.0022358731165409,"Free State"
2012,"Male",0.0076133198857121,0.00951664985714012,0.00570998991428407,"Free State"
2013,"Female",0.00274255620374598,0.00342819525468248,0.00205691715280949,"Free State"
2013,"Male",0.00702670675102776,0.0087833834387847,0.00527003006327082,"Free State"
2014,"Female",0.00274076403953998,0.00342595504942497,0.00205557302965498,"Free State"
2014,"Male",0.00674409517445995,0.00843011896807494,0.00505807138084497,"Free State"
2015,"Female",0.00270396654506809,0.00337995818133511,0.00202797490880107,"Free State"
2015,"Male",0.00662687963355478,0.00828359954194347,0.00497015972516608,"Free State"
2016,"Female",0.00271479622030793,0.00339349527538491,0.00203609716523095,"Free State"
2016,"Male",0.00664042453411893,0.00830053066764866,0.0049803184005892,"Free State"
2017,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2017,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2018,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2019,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2020,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2021,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2022,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2023,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2024,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2025,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2026,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2027,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2028,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2018,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2019,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2020,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2021,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2022,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2023,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2024,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2025,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2026,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2027,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2028,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
