"","year","TB_compartment","DR_compartment","HIV_compartment","G_compartment","prop_of_pop","region_name"
"499",1994,4,1,2,1,0,"Mpumalanga"
"500",1994,4,1,2,2,0,"Mpumalanga"
"501",1994,4,1,3,1,0,"Mpumalanga"
"502",1994,4,1,3,2,0,"Mpumalanga"
"503",1994,4,1,4,1,0,"Mpumalanga"
"504",1994,4,1,4,2,0,"Mpumalanga"
"505",1994,4,2,1,1,0,"Mpumalanga"
"506",1994,4,2,1,2,0,"Mpumalanga"
"507",1994,4,2,2,1,0,"Mpumalanga"
"508",1994,4,2,2,2,0,"Mpumalanga"
"509",1994,4,2,3,1,0,"Mpumalanga"
"510",1994,4,2,3,2,0,"Mpumalanga"
"511",1994,4,2,4,1,0,"Mpumalanga"
"512",1994,4,2,4,2,0,"Mpumalanga"
"513",1994,5,1,1,1,0,"Mpumalanga"
"514",1994,5,1,1,2,0,"Mpumalanga"
"515",1994,5,1,2,1,0,"Mpumalanga"
"516",1994,5,1,2,2,0,"Mpumalanga"
"517",1994,5,1,3,1,0,"Mpumalanga"
"518",1994,5,1,3,2,0,"Mpumalanga"
"519",1994,5,1,4,1,0,"Mpumalanga"
"520",1994,5,1,4,2,0,"Mpumalanga"
"521",1994,5,2,1,1,0,"Mpumalanga"
"522",1994,5,2,1,2,0,"Mpumalanga"
"523",1994,5,2,2,1,0,"Mpumalanga"
"524",1994,5,2,2,2,0,"Mpumalanga"
"525",1994,5,2,3,1,0,"Mpumalanga"
"526",1994,5,2,3,2,0,"Mpumalanga"
"527",1994,5,2,4,1,0,"Mpumalanga"
"528",1994,5,2,4,2,0,"Mpumalanga"
"529",1994,6,1,1,1,0.000964122215105027,"Mpumalanga"
"530",1994,6,1,1,2,0.00155655362550355,"Mpumalanga"
"531",1994,6,1,2,1,0.00141603193673466,"Mpumalanga"
"532",1994,6,1,2,2,0.015559910482969,"Mpumalanga"
"533",1994,6,1,3,1,0,"Mpumalanga"
"534",1994,6,1,3,2,0,"Mpumalanga"
"535",1994,6,1,4,1,0,"Mpumalanga"
"536",1994,6,1,4,2,0,"Mpumalanga"
"537",1994,6,2,1,1,1.11045304973992e-05,"Mpumalanga"
"538",1994,6,2,1,2,1.80743167573613e-05,"Mpumalanga"
"539",1994,6,2,2,1,3.26485174807104e-06,"Mpumalanga"
"540",1994,6,2,2,2,3.62309619748725e-05,"Mpumalanga"
"541",1994,6,2,3,1,0,"Mpumalanga"
"542",1994,6,2,3,2,0,"Mpumalanga"
"543",1994,6,2,4,1,0,"Mpumalanga"
"544",1994,6,2,4,2,0,"Mpumalanga"
"545",1994,7,1,1,1,0,"Mpumalanga"
"546",1994,7,1,1,2,0,"Mpumalanga"
"547",1994,7,1,2,1,0,"Mpumalanga"
"548",1994,7,1,2,2,0,"Mpumalanga"
"549",1994,7,1,3,1,0,"Mpumalanga"
"550",1994,7,1,3,2,0,"Mpumalanga"
"551",1994,7,1,4,1,0,"Mpumalanga"
"552",1994,7,1,4,2,0,"Mpumalanga"
"553",1994,7,2,1,1,0,"Mpumalanga"
"554",1994,7,2,1,2,0,"Mpumalanga"
"555",1994,7,2,2,1,0,"Mpumalanga"
"556",1994,7,2,2,2,0,"Mpumalanga"
"557",1994,7,2,3,1,0,"Mpumalanga"
"558",1994,7,2,3,2,0,"Mpumalanga"
"559",1994,7,2,4,1,0,"Mpumalanga"
"560",1994,7,2,4,2,0,"Mpumalanga"
"561",1995,1,1,1,1,0.253033949127723,"Mpumalanga"
"562",1995,1,1,1,2,0.238145371531887,"Mpumalanga"
"563",1995,1,1,2,1,0.00108670363385678,"Mpumalanga"
"564",1995,1,1,2,2,0.0108641092132253,"Mpumalanga"
"565",1995,1,1,3,1,0,"Mpumalanga"
"566",1995,1,1,3,2,0,"Mpumalanga"
"567",1995,1,1,4,1,0,"Mpumalanga"
"568",1995,1,1,4,2,0,"Mpumalanga"
"569",1995,1,2,1,1,0,"Mpumalanga"
"570",1995,1,2,1,2,0,"Mpumalanga"
"571",1995,1,2,2,1,0,"Mpumalanga"
"572",1995,1,2,2,2,0,"Mpumalanga"
"573",1995,1,2,3,1,0,"Mpumalanga"
"574",1995,1,2,3,2,0,"Mpumalanga"
"575",1995,1,2,4,1,0,"Mpumalanga"
"576",1995,1,2,4,2,0,"Mpumalanga"
"577",1995,2,1,1,1,0.0294347764481558,"Mpumalanga"
"578",1995,2,1,1,2,0.0295306345650259,"Mpumalanga"
"579",1995,2,1,2,1,0.000126413386971355,"Mpumalanga"
"580",1995,2,1,2,2,0.00134717730177397,"Mpumalanga"
"581",1995,2,1,3,1,0,"Mpumalanga"
"582",1995,2,1,3,2,0,"Mpumalanga"
"583",1995,2,1,4,1,0,"Mpumalanga"
"584",1995,2,1,4,2,0,"Mpumalanga"
"585",1995,2,2,1,1,0.00109922401673611,"Mpumalanga"
"586",1995,2,2,1,2,0.00110280378043665,"Mpumalanga"
"587",1995,2,2,2,1,4.72083187859831e-06,"Mpumalanga"
"588",1995,2,2,2,2,5.0309525792389e-05,"Mpumalanga"
"589",1995,2,2,3,1,0,"Mpumalanga"
"590",1995,2,2,3,2,0,"Mpumalanga"
"591",1995,2,2,4,1,0,"Mpumalanga"
"592",1995,2,2,4,2,0,"Mpumalanga"
"593",1995,3,1,1,1,0.191326046913013,"Mpumalanga"
"594",1995,3,1,1,2,0.191949124672669,"Mpumalanga"
"595",1995,3,1,2,1,0.000821687015313807,"Mpumalanga"
"596",1995,3,1,2,2,0.00875665246153081,"Mpumalanga"
"597",1995,3,1,3,1,0,"Mpumalanga"
"598",1995,3,1,3,2,0,"Mpumalanga"
"599",1995,3,1,4,1,0,"Mpumalanga"
"600",1995,3,1,4,2,0,"Mpumalanga"
"601",1995,3,2,1,1,0.00714495610878471,"Mpumalanga"
"602",1995,3,2,1,2,0.00716822457283825,"Mpumalanga"
"603",1995,3,2,2,1,3.0685407210889e-05,"Mpumalanga"
"604",1995,3,2,2,2,0.000327011917650528,"Mpumalanga"
"605",1995,3,2,3,1,0,"Mpumalanga"
"606",1995,3,2,3,2,0,"Mpumalanga"
"607",1995,3,2,4,1,0,"Mpumalanga"
"608",1995,3,2,4,2,0,"Mpumalanga"
"609",1995,4,1,1,1,0,"Mpumalanga"
"610",1995,4,1,1,2,0,"Mpumalanga"
"611",1995,4,1,2,1,0,"Mpumalanga"
"612",1995,4,1,2,2,0,"Mpumalanga"
"613",1995,4,1,3,1,0,"Mpumalanga"
"614",1995,4,1,3,2,0,"Mpumalanga"
"615",1995,4,1,4,1,0,"Mpumalanga"
"616",1995,4,1,4,2,0,"Mpumalanga"
"617",1995,4,2,1,1,0,"Mpumalanga"
"618",1995,4,2,1,2,0,"Mpumalanga"
"619",1995,4,2,2,1,0,"Mpumalanga"
"620",1995,4,2,2,2,0,"Mpumalanga"
"621",1995,4,2,3,1,0,"Mpumalanga"
"622",1995,4,2,3,2,0,"Mpumalanga"
"623",1995,4,2,4,1,0,"Mpumalanga"
"624",1995,4,2,4,2,0,"Mpumalanga"
"625",1995,5,1,1,1,0,"Mpumalanga"
"626",1995,5,1,1,2,0,"Mpumalanga"
"627",1995,5,1,2,1,0,"Mpumalanga"
"628",1995,5,1,2,2,0,"Mpumalanga"
"629",1995,5,1,3,1,0,"Mpumalanga"
"630",1995,5,1,3,2,0,"Mpumalanga"
"631",1995,5,1,4,1,0,"Mpumalanga"
"632",1995,5,1,4,2,0,"Mpumalanga"
"633",1995,5,2,1,1,0,"Mpumalanga"
"634",1995,5,2,1,2,0,"Mpumalanga"
"635",1995,5,2,2,1,0,"Mpumalanga"
"636",1995,5,2,2,2,0,"Mpumalanga"
"637",1995,5,2,3,1,0,"Mpumalanga"
"638",1995,5,2,3,2,0,"Mpumalanga"
"639",1995,5,2,4,1,0,"Mpumalanga"
"640",1995,5,2,4,2,0,"Mpumalanga"
"641",1995,6,1,1,1,0.000988439988069227,"Mpumalanga"
"642",1995,6,1,1,2,0.00144779182343117,"Mpumalanga"
"643",1995,6,1,2,1,0.00201712412813876,"Mpumalanga"
"644",1995,6,1,2,2,0.0221091524845082,"Mpumalanga"
"645",1995,6,1,3,1,0,"Mpumalanga"
"646",1995,6,1,3,2,0,"Mpumalanga"
"647",1995,6,1,4,1,0,"Mpumalanga"
"648",1995,6,1,4,2,0,"Mpumalanga"
"649",1995,6,2,1,1,1.38498360894519e-05,"Mpumalanga"
"650",1995,6,2,1,2,2.02749137345043e-05,"Mpumalanga"
"651",1995,6,2,2,1,4.40202033555176e-06,"Mpumalanga"
"652",1995,6,2,2,2,4.83823732205316e-05,"Mpumalanga"
"653",1995,6,2,3,1,0,"Mpumalanga"
"654",1995,6,2,3,2,0,"Mpumalanga"
"655",1995,6,2,4,1,0,"Mpumalanga"
"656",1995,6,2,4,2,0,"Mpumalanga"
"657",1995,7,1,1,1,0,"Mpumalanga"
"658",1995,7,1,1,2,0,"Mpumalanga"
"659",1995,7,1,2,1,0,"Mpumalanga"
"660",1995,7,1,2,2,0,"Mpumalanga"
"661",1995,7,1,3,1,0,"Mpumalanga"
"662",1995,7,1,3,2,0,"Mpumalanga"
"663",1995,7,1,4,1,0,"Mpumalanga"
"664",1995,7,1,4,2,0,"Mpumalanga"
"665",1995,7,2,1,1,0,"Mpumalanga"
"666",1995,7,2,1,2,0,"Mpumalanga"
"667",1995,7,2,2,1,0,"Mpumalanga"
"668",1995,7,2,2,2,0,"Mpumalanga"
"669",1995,7,2,3,1,0,"Mpumalanga"
"670",1995,7,2,3,2,0,"Mpumalanga"
"671",1995,7,2,4,1,0,"Mpumalanga"
"672",1995,7,2,4,2,0,"Mpumalanga"
"673",1996,1,1,1,1,0.251710939198741,"Mpumalanga"
"674",1996,1,1,1,2,0.227212955098933,"Mpumalanga"
"675",1996,1,1,2,1,0.00145341812878569,"Mpumalanga"
"676",1996,1,1,2,2,0.0140528820119533,"Mpumalanga"
"677",1996,1,1,3,1,0,"Mpumalanga"
"678",1996,1,1,3,2,0,"Mpumalanga"
"679",1996,1,1,4,1,0,"Mpumalanga"
"680",1996,1,1,4,2,0,"Mpumalanga"
"681",1996,1,2,1,1,0,"Mpumalanga"
"682",1996,1,2,1,2,0,"Mpumalanga"
"683",1996,1,2,2,1,0,"Mpumalanga"
"684",1996,1,2,2,2,0,"Mpumalanga"
"685",1996,1,2,3,1,0,"Mpumalanga"
"686",1996,1,2,3,2,0,"Mpumalanga"
"687",1996,1,2,4,1,0,"Mpumalanga"
"688",1996,1,2,4,2,0,"Mpumalanga"
"689",1996,2,1,1,1,0.0294485302088731,"Mpumalanga"
"690",1996,2,1,1,2,0.0290990841196336,"Mpumalanga"
"691",1996,2,1,2,1,0.000170040395574048,"Mpumalanga"
"692",1996,2,1,2,2,0.00179974771073709,"Mpumalanga"
"693",1996,2,1,3,1,0,"Mpumalanga"
"694",1996,2,1,3,2,0,"Mpumalanga"
"695",1996,2,1,4,1,0,"Mpumalanga"
"696",1996,2,1,4,2,0,"Mpumalanga"
"697",1996,2,2,1,1,0.00109973764265501,"Mpumalanga"
"698",1996,2,2,1,2,0.00108668778870001,"Mpumalanga"
"699",1996,2,2,2,1,6.35005626625077e-06,"Mpumalanga"
"700",1996,2,2,2,2,6.72104954217171e-05,"Mpumalanga"
"701",1996,2,2,3,1,0,"Mpumalanga"
"702",1996,2,2,3,2,0,"Mpumalanga"
"703",1996,2,2,4,1,0,"Mpumalanga"
"704",1996,2,2,4,2,0,"Mpumalanga"
"705",1996,3,1,1,1,0.191415446357675,"Mpumalanga"
"706",1996,3,1,1,2,0.189144046777618,"Mpumalanga"
"707",1996,3,1,2,1,0.00110526257123132,"Mpumalanga"
"708",1996,3,1,2,2,0.0116983601197911,"Mpumalanga"
"709",1996,3,1,3,1,0,"Mpumalanga"
"710",1996,3,1,3,2,0,"Mpumalanga"
"711",1996,3,1,4,1,0,"Mpumalanga"
"712",1996,3,1,4,2,0,"Mpumalanga"
"713",1996,3,2,1,1,0.00714829467725759,"Mpumalanga"
"714",1996,3,2,1,2,0.00706347062655006,"Mpumalanga"
"715",1996,3,2,2,1,4.127536573063e-05,"Mpumalanga"
"716",1996,3,2,2,2,0.000436868220241161,"Mpumalanga"
"717",1996,3,2,3,1,0,"Mpumalanga"
"718",1996,3,2,3,2,0,"Mpumalanga"
"719",1996,3,2,4,1,0,"Mpumalanga"
"720",1996,3,2,4,2,0,"Mpumalanga"
"721",1996,4,1,1,1,0,"Mpumalanga"
"722",1996,4,1,1,2,0,"Mpumalanga"
"723",1996,4,1,2,1,0,"Mpumalanga"
"724",1996,4,1,2,2,0,"Mpumalanga"
"725",1996,4,1,3,1,0,"Mpumalanga"
"726",1996,4,1,3,2,0,"Mpumalanga"
"727",1996,4,1,4,1,0,"Mpumalanga"
"728",1996,4,1,4,2,0,"Mpumalanga"
"729",1996,4,2,1,1,0,"Mpumalanga"
"730",1996,4,2,1,2,0,"Mpumalanga"
"731",1996,4,2,2,1,0,"Mpumalanga"
"732",1996,4,2,2,2,0,"Mpumalanga"
"733",1996,4,2,3,1,0,"Mpumalanga"
"734",1996,4,2,3,2,0,"Mpumalanga"
"735",1996,4,2,4,1,0,"Mpumalanga"
"736",1996,4,2,4,2,0,"Mpumalanga"
"737",1996,5,1,1,1,0,"Mpumalanga"
"738",1996,5,1,1,2,0,"Mpumalanga"
"739",1996,5,1,2,1,0,"Mpumalanga"
"740",1996,5,1,2,2,0,"Mpumalanga"
"741",1996,5,1,3,1,0,"Mpumalanga"
"742",1996,5,1,3,2,0,"Mpumalanga"
"743",1996,5,1,4,1,0,"Mpumalanga"
"744",1996,5,1,4,2,0,"Mpumalanga"
"745",1996,5,2,1,1,0,"Mpumalanga"
"746",1996,5,2,1,2,0,"Mpumalanga"
"747",1996,5,2,2,1,0,"Mpumalanga"
"748",1996,5,2,2,2,0,"Mpumalanga"
"749",1996,5,2,3,1,0,"Mpumalanga"
"750",1996,5,2,3,2,0,"Mpumalanga"
"751",1996,5,2,4,1,0,"Mpumalanga"
"752",1996,5,2,4,2,0,"Mpumalanga"
"753",1996,6,1,1,1,0.00102697187287397,"Mpumalanga"
"754",1996,6,1,1,2,0.00139036422826096,"Mpumalanga"
"755",1996,6,1,2,1,0.00270777502403857,"Mpumalanga"
"756",1996,6,1,2,2,0.0295025370882453,"Mpumalanga"
"757",1996,6,1,3,1,0,"Mpumalanga"
"758",1996,6,1,3,2,0,"Mpumalanga"
"759",1996,6,1,4,1,0,"Mpumalanga"
"760",1996,6,1,4,2,0,"Mpumalanga"
"761",1996,6,2,1,1,1.73432566578311e-05,"Mpumalanga"
"762",1996,6,2,1,2,2.25426248596852e-05,"Mpumalanga"
"763",1996,6,2,2,1,6.07333531955997e-06,"Mpumalanga"
"764",1996,6,2,2,2,6.57849973745018e-05,"Mpumalanga"
"765",1996,6,2,3,1,0,"Mpumalanga"
"766",1996,6,2,3,2,0,"Mpumalanga"
"767",1996,6,2,4,1,0,"Mpumalanga"
"768",1996,6,2,4,2,0,"Mpumalanga"
"769",1996,7,1,1,1,0,"Mpumalanga"
"770",1996,7,1,1,2,0,"Mpumalanga"
"771",1996,7,1,2,1,0,"Mpumalanga"
"772",1996,7,1,2,2,0,"Mpumalanga"
"773",1996,7,1,3,1,0,"Mpumalanga"
"774",1996,7,1,3,2,0,"Mpumalanga"
"775",1996,7,1,4,1,0,"Mpumalanga"
"776",1996,7,1,4,2,0,"Mpumalanga"
"777",1996,7,2,1,1,0,"Mpumalanga"
"778",1996,7,2,1,2,0,"Mpumalanga"
"779",1996,7,2,2,1,0,"Mpumalanga"
"780",1996,7,2,2,2,0,"Mpumalanga"
"781",1996,7,2,3,1,0,"Mpumalanga"
"782",1996,7,2,3,2,0,"Mpumalanga"
"783",1996,7,2,4,1,0,"Mpumalanga"
"784",1996,7,2,4,2,0,"Mpumalanga"
"785",1997,1,1,1,1,0.250383904046743,"Mpumalanga"
"786",1997,1,1,1,2,0.216419367733579,"Mpumalanga"
"787",1997,1,1,2,1,0.00181603352497134,"Mpumalanga"
"788",1997,1,1,2,2,0.016941018003612,"Mpumalanga"
"789",1997,1,1,3,1,0,"Mpumalanga"
"790",1997,1,1,3,2,0,"Mpumalanga"
"791",1997,1,1,4,1,0,"Mpumalanga"
"792",1997,1,1,4,2,0,"Mpumalanga"
"793",1997,1,2,1,1,0,"Mpumalanga"
"794",1997,1,2,1,2,0,"Mpumalanga"
"795",1997,1,2,2,1,0,"Mpumalanga"
"796",1997,1,2,2,2,0,"Mpumalanga"
"797",1997,1,2,3,1,0,"Mpumalanga"
"798",1997,1,2,3,2,0,"Mpumalanga"
"799",1997,1,2,4,1,0,"Mpumalanga"
"800",1997,1,2,4,2,0,"Mpumalanga"
"801",1997,2,1,1,1,0.0295006152983172,"Mpumalanga"
"802",1997,2,1,1,2,0.0286757424367616,"Mpumalanga"
"803",1997,2,1,2,1,0.000213967853057459,"Mpumalanga"
"804",1997,2,1,2,2,0.00224469867912262,"Mpumalanga"
"805",1997,2,1,3,1,0,"Mpumalanga"
"806",1997,2,1,3,2,0,"Mpumalanga"
"807",1997,2,1,4,1,0,"Mpumalanga"
"808",1997,2,1,4,2,0,"Mpumalanga"
"809",1997,2,2,1,1,0.0011016827289828,"Mpumalanga"
"810",1997,2,2,1,2,0.00107087834826081,"Mpumalanga"
"811",1997,2,2,2,1,7.99050073658559e-06,"Mpumalanga"
"812",1997,2,2,2,2,8.38269216269859e-05,"Mpumalanga"
"813",1997,2,2,3,1,0,"Mpumalanga"
"814",1997,2,2,3,2,0,"Mpumalanga"
"815",1997,2,2,4,1,0,"Mpumalanga"
"816",1997,2,2,4,2,0,"Mpumalanga"
"817",1997,3,1,1,1,0.191753999439062,"Mpumalanga"
"818",1997,3,1,1,2,0.18639232583895,"Mpumalanga"
"819",1997,3,1,2,1,0.00139079104487348,"Mpumalanga"
"820",1997,3,1,2,2,0.014590541414297,"Mpumalanga"
"821",1997,3,1,3,1,0,"Mpumalanga"
"822",1997,3,1,3,2,0,"Mpumalanga"
"823",1997,3,1,4,1,0,"Mpumalanga"
"824",1997,3,1,4,2,0,"Mpumalanga"
"825",1997,3,2,1,1,0.00716093773838821,"Mpumalanga"
"826",1997,3,2,1,2,0.00696070926369524,"Mpumalanga"
"827",1997,3,2,2,1,5.19382547878063e-05,"Mpumalanga"
"828",1997,3,2,2,2,0.000544874990575408,"Mpumalanga"
"829",1997,3,2,3,1,0,"Mpumalanga"
"830",1997,3,2,3,2,0,"Mpumalanga"
"831",1997,3,2,4,1,0,"Mpumalanga"
"832",1997,3,2,4,2,0,"Mpumalanga"
"833",1997,4,1,1,1,0,"Mpumalanga"
"834",1997,4,1,1,2,0,"Mpumalanga"
"835",1997,4,1,2,1,0,"Mpumalanga"
"836",1997,4,1,2,2,0,"Mpumalanga"
"837",1997,4,1,3,1,0,"Mpumalanga"
"838",1997,4,1,3,2,0,"Mpumalanga"
"839",1997,4,1,4,1,0,"Mpumalanga"
"840",1997,4,1,4,2,0,"Mpumalanga"
"841",1997,4,2,1,1,0,"Mpumalanga"
"842",1997,4,2,1,2,0,"Mpumalanga"
"843",1997,4,2,2,1,0,"Mpumalanga"
"844",1997,4,2,2,2,0,"Mpumalanga"
"845",1997,4,2,3,1,0,"Mpumalanga"
"846",1997,4,2,3,2,0,"Mpumalanga"
"847",1997,4,2,4,1,0,"Mpumalanga"
"848",1997,4,2,4,2,0,"Mpumalanga"
"849",1997,5,1,1,1,0,"Mpumalanga"
"850",1997,5,1,1,2,0,"Mpumalanga"
"851",1997,5,1,2,1,0,"Mpumalanga"
"852",1997,5,1,2,2,0,"Mpumalanga"
"853",1997,5,1,3,1,0,"Mpumalanga"
"854",1997,5,1,3,2,0,"Mpumalanga"
"855",1997,5,1,4,1,0,"Mpumalanga"
"856",1997,5,1,4,2,0,"Mpumalanga"
"857",1997,5,2,1,1,0,"Mpumalanga"
"858",1997,5,2,1,2,0,"Mpumalanga"
"859",1997,5,2,2,1,0,"Mpumalanga"
"860",1997,5,2,2,2,0,"Mpumalanga"
"861",1997,5,2,3,1,0,"Mpumalanga"
"862",1997,5,2,3,2,0,"Mpumalanga"
"863",1997,5,2,4,1,0,"Mpumalanga"
"864",1997,5,2,4,2,0,"Mpumalanga"
"865",1997,6,1,1,1,0.0010873256219661,"Mpumalanga"
"866",1997,6,1,1,2,0.00134173632956809,"Mpumalanga"
"867",1997,6,1,2,1,0.00339704230503512,"Mpumalanga"
"868",1997,6,1,2,2,0.0367224892028992,"Mpumalanga"
"869",1997,6,1,3,1,0,"Mpumalanga"
"870",1997,6,1,3,2,0,"Mpumalanga"
"871",1997,6,1,4,1,0,"Mpumalanga"
"872",1997,6,1,4,2,0,"Mpumalanga"
"873",1997,6,2,1,1,2.19481267315213e-05,"Mpumalanga"
"874",1997,6,2,1,2,2.50030036108024e-05,"Mpumalanga"
"875",1997,6,2,2,1,8.47942755464203e-06,"Mpumalanga"
"876",1997,6,2,2,2,9.01319222334149e-05,"Mpumalanga"
"877",1997,6,2,3,1,0,"Mpumalanga"
"878",1997,6,2,3,2,0,"Mpumalanga"
"879",1997,6,2,4,1,0,"Mpumalanga"
"880",1997,6,2,4,2,0,"Mpumalanga"
"881",1997,7,1,1,1,0,"Mpumalanga"
"882",1997,7,1,1,2,0,"Mpumalanga"
"883",1997,7,1,2,1,0,"Mpumalanga"
"884",1997,7,1,2,2,0,"Mpumalanga"
"885",1997,7,1,3,1,0,"Mpumalanga"
"886",1997,7,1,3,2,0,"Mpumalanga"
"887",1997,7,1,4,1,0,"Mpumalanga"
"888",1997,7,1,4,2,0,"Mpumalanga"
"889",1997,7,2,1,1,0,"Mpumalanga"
"890",1997,7,2,1,2,0,"Mpumalanga"
"891",1997,7,2,2,1,0,"Mpumalanga"
"892",1997,7,2,2,2,0,"Mpumalanga"
"893",1997,7,2,3,1,0,"Mpumalanga"
"894",1997,7,2,3,2,0,"Mpumalanga"
"895",1997,7,2,4,1,0,"Mpumalanga"
"896",1997,7,2,4,2,0,"Mpumalanga"
"897",1998,1,1,1,1,0.249273180565071,"Mpumalanga"
"898",1998,1,1,1,2,0.207191517638998,"Mpumalanga"
"899",1998,1,1,2,1,0.00212299089680924,"Mpumalanga"
"900",1998,1,1,2,2,0.0191768438287111,"Mpumalanga"
"901",1998,1,1,3,1,0,"Mpumalanga"
"902",1998,1,1,3,2,0,"Mpumalanga"
"903",1998,1,1,4,1,0,"Mpumalanga"
"904",1998,1,1,4,2,0,"Mpumalanga"
"905",1998,1,2,1,1,0,"Mpumalanga"
"906",1998,1,2,1,2,0,"Mpumalanga"
"907",1998,1,2,2,1,0,"Mpumalanga"
"908",1998,1,2,2,2,0,"Mpumalanga"
"909",1998,1,2,3,1,0,"Mpumalanga"
"910",1998,1,2,3,2,0,"Mpumalanga"
"911",1998,1,2,4,1,0,"Mpumalanga"
"912",1998,1,2,4,2,0,"Mpumalanga"
"913",1998,2,1,1,1,0.0295891612440878,"Mpumalanga"
"914",1998,2,1,1,2,0.0283130612436999,"Mpumalanga"
"915",1998,2,1,2,1,0.000252002721765013,"Mpumalanga"
"916",1998,2,1,2,2,0.00262054721144129,"Mpumalanga"
"917",1998,2,1,3,1,0,"Mpumalanga"
"918",1998,2,1,3,2,0,"Mpumalanga"
"919",1998,2,1,4,1,0,"Mpumalanga"
"920",1998,2,1,4,2,0,"Mpumalanga"
"921",1998,2,2,1,1,0.00110498942405307,"Mpumalanga"
"922",1998,2,2,1,2,0.00105733423731659,"Mpumalanga"
"923",1998,2,2,2,1,9.41089002441956e-06,"Mpumalanga"
"924",1998,2,2,2,2,9.78627589334922e-05,"Mpumalanga"
"925",1998,2,2,3,1,0,"Mpumalanga"
"926",1998,2,2,3,2,0,"Mpumalanga"
"927",1998,2,2,4,1,0,"Mpumalanga"
"928",1998,2,2,4,2,0,"Mpumalanga"
"929",1998,3,1,1,1,0.192329548086571,"Mpumalanga"
"930",1998,3,1,1,2,0.184034898084049,"Mpumalanga"
"931",1998,3,1,2,1,0.00163801769147258,"Mpumalanga"
"932",1998,3,1,2,2,0.0170335568743684,"Mpumalanga"
"933",1998,3,1,3,1,0,"Mpumalanga"
"934",1998,3,1,3,2,0,"Mpumalanga"
"935",1998,3,1,4,1,0,"Mpumalanga"
"936",1998,3,1,4,2,0,"Mpumalanga"
"937",1998,3,2,1,1,0.00718243125634497,"Mpumalanga"
"938",1998,3,2,1,2,0.00687267254255785,"Mpumalanga"
"939",1998,3,2,2,1,6.11707851587271e-05,"Mpumalanga"
"940",1998,3,2,2,2,0.000636107933067699,"Mpumalanga"
"941",1998,3,2,3,1,0,"Mpumalanga"
"942",1998,3,2,3,2,0,"Mpumalanga"
"943",1998,3,2,4,1,0,"Mpumalanga"
"944",1998,3,2,4,2,0,"Mpumalanga"
"945",1998,4,1,1,1,0,"Mpumalanga"
"946",1998,4,1,1,2,0,"Mpumalanga"
"947",1998,4,1,2,1,0,"Mpumalanga"
"948",1998,4,1,2,2,0,"Mpumalanga"
"949",1998,4,1,3,1,0,"Mpumalanga"
"950",1998,4,1,3,2,0,"Mpumalanga"
"951",1998,4,1,4,1,0,"Mpumalanga"
"952",1998,4,1,4,2,0,"Mpumalanga"
"953",1998,4,2,1,1,0,"Mpumalanga"
"954",1998,4,2,1,2,0,"Mpumalanga"
"955",1998,4,2,2,1,0,"Mpumalanga"
"956",1998,4,2,2,2,0,"Mpumalanga"
"957",1998,4,2,3,1,0,"Mpumalanga"
"958",1998,4,2,3,2,0,"Mpumalanga"
"959",1998,4,2,4,1,0,"Mpumalanga"
"960",1998,4,2,4,2,0,"Mpumalanga"
"961",1998,5,1,1,1,0,"Mpumalanga"
"962",1998,5,1,1,2,0,"Mpumalanga"
"963",1998,5,1,2,1,0,"Mpumalanga"
"964",1998,5,1,2,2,0,"Mpumalanga"
"965",1998,5,1,3,1,0,"Mpumalanga"
"966",1998,5,1,3,2,0,"Mpumalanga"
"967",1998,5,1,4,1,0,"Mpumalanga"
"968",1998,5,1,4,2,0,"Mpumalanga"
"969",1998,5,2,1,1,0,"Mpumalanga"
"970",1998,5,2,1,2,0,"Mpumalanga"
"971",1998,5,2,2,1,0,"Mpumalanga"
"972",1998,5,2,2,2,0,"Mpumalanga"
"973",1998,5,2,3,1,0,"Mpumalanga"
"974",1998,5,2,3,2,0,"Mpumalanga"
"975",1998,5,2,4,1,0,"Mpumalanga"
"976",1998,5,2,4,2,0,"Mpumalanga"
"977",1998,6,1,1,1,0.00116228525929325,"Mpumalanga"
"978",1998,6,1,1,2,0.0013049960190954,"Mpumalanga"
"979",1998,6,1,2,1,0.00398710204826652,"Mpumalanga"
"980",1998,6,1,2,2,0.0427649556719772,"Mpumalanga"
"981",1998,6,1,3,1,0,"Mpumalanga"
"982",1998,6,1,3,2,0,"Mpumalanga"
"983",1998,6,1,4,1,0,"Mpumalanga"
"984",1998,6,1,4,2,0,"Mpumalanga"
"985",1998,6,2,1,1,2.72906025569861e-05,"Mpumalanga"
"986",1998,6,2,1,2,2.79349944651189e-05,"Mpumalanga"
"987",1998,6,2,2,1,1.11948345408804e-05,"Mpumalanga"
"988",1998,6,2,2,2,0.00011693465530313,"Mpumalanga"
"989",1998,6,2,3,1,0,"Mpumalanga"
"990",1998,6,2,3,2,0,"Mpumalanga"
"991",1998,6,2,4,1,0,"Mpumalanga"
"992",1998,6,2,4,2,0,"Mpumalanga"
"993",1998,7,1,1,1,0,"Mpumalanga"
"994",1998,7,1,1,2,0,"Mpumalanga"
"995",1998,7,1,2,1,0,"Mpumalanga"
"996",1998,7,1,2,2,0,"Mpumalanga"
"997",1998,7,1,3,1,0,"Mpumalanga"
"998",1998,7,1,3,2,0,"Mpumalanga"
"999",1998,7,1,4,1,0,"Mpumalanga"
"1000",1998,7,1,4,2,0,"Mpumalanga"
